TimeStamp,Actual,Predicted
2025-06-24 12:00:00,11.39,13.178815
2025-06-24 12:30:00,20.1,13.205386
2025-06-24 13:00:00,19.950000000000003,23.82713
2025-06-24 13:30:00,27.020000000000003,24.653542
2025-06-24 15:00:00,30.86,37.759495
2025-06-24 15:30:00,19.53,22.845207
2025-06-24 16:00:00,27.11,31.208786
2025-06-24 16:30:00,26.17,27.730742
2025-06-24 17:00:00,21.450000000000003,31.844837
2025-06-24 17:30:00,15.9,16.930494
2025-06-24 18:00:00,8.45,12.011347
2025-06-24 18:30:00,1.57,5.3184195
2025-06-24 19:30:00,-0.43,35.46001
2025-06-24 20:00:00,-0.42,12.702474
2025-06-25 06:00:00,2.12,2.8035076
2025-06-25 06:30:00,5.609999999999999,4.736774
2025-06-25 07:00:00,7.27,4.513087
2025-06-25 07:30:00,8.8,8.966601
2025-06-25 08:00:00,8.04,11.082537
2025-06-25 08:30:00,13.71,19.516193
2025-06-25 09:00:00,15.66,21.897276
2025-06-25 09:30:00,15.4,20.79978
2025-06-25 10:00:00,15.4,13.442994
2025-06-25 10:30:00,15.03,15.012003
2025-06-25 11:00:00,18.24,26.151112
2025-06-25 11:30:00,19.87,29.319618
2025-06-25 12:00:00,20.42,31.309156
2025-06-25 12:30:00,35.53,53.33902
2025-06-25 13:00:00,19.12,35.334835
2025-06-25 13:30:00,23.1,16.902748
2025-06-25 14:00:00,32.64,27.651205
2025-06-25 14:30:00,38.33,32.10215
2025-06-25 15:00:00,35.41,24.650513
2025-06-25 15:30:00,33.93,27.039412
2025-06-25 16:00:00,30.64,29.309315
2025-06-25 16:30:00,27.14,18.5786
2025-06-25 17:00:00,18.46,16.899567
2025-06-25 17:30:00,9.8,13.015644
2025-06-25 18:00:00,3.69,4.9240756
2025-06-25 18:30:00,0.22,5.386835
2025-06-25 19:00:00,-0.46,25.938396
2025-06-25 21:30:00,-0.43,1.3608934
2025-06-26 01:30:00,-0.44,-0.6504983
2025-06-26 03:00:00,-0.43,-0.5862861
2025-06-26 03:30:00,-0.44,-0.55283254
2025-06-26 06:00:00,-0.13,14.731991
2025-06-26 06:30:00,0.61,1.6836934
2025-06-26 07:00:00,2.1900000000000004,2.386862
2025-06-26 07:30:00,3.93,3.9336188
2025-06-26 08:00:00,8.93,5.935434
2025-06-26 08:30:00,14.33,16.29457
2025-06-26 09:00:00,12.8,17.194698
2025-06-26 09:30:00,31.63,19.66043
2025-06-26 10:00:00,36.27,27.934263
2025-06-26 10:30:00,20.48,53.436665
2025-06-26 11:00:00,25.57,20.358906
2025-06-26 11:30:00,22.18,51.440884
2025-06-26 12:00:00,20.68,14.353818
2025-06-26 12:30:01,38.73,48.23404
2025-06-26 13:00:00,48.650000000000006,38.422806
2025-06-26 13:30:00,61.61,85.82746
2025-06-26 14:00:00,31.04,52.43141
2025-06-26 14:30:00,22.64,21.593136
2025-06-26 15:00:00,21.27,58.74801
2025-06-26 15:30:00,34.7,24.166977
2025-06-26 16:00:00,18.06,22.427425
2025-06-26 16:30:00,33.93,24.060497
2025-06-26 17:00:00,23.47,15.610443
2025-06-26 17:30:00,16.42,19.431297
2025-06-26 18:00:00,5.109999999999999,8.126628
2025-06-26 18:30:00,0.04,24.835323
2025-06-26 20:00:00,-0.43,21.836565
2025-06-26 20:30:00,-0.42,11.439661
2025-06-26 21:30:00,-0.41,0.77824885
2025-06-26 22:00:00,-0.42,-0.4999907
2025-06-27 01:30:00,-0.81,-0.7524393
2025-06-27 02:30:00,-0.45,-0.98533666
2025-06-27 05:30:00,-0.38,0.07588302
2025-06-27 06:00:00,2.6100000000000003,2.6156366
2025-06-27 06:30:00,6.35,6.27491
2025-06-27 07:00:00,21.270000000000003,19.280529
2025-06-27 07:30:00,12.98,22.017
2025-06-27 08:00:00,14.14,12.154919
2025-06-27 08:30:00,25.67,26.65543
2025-06-27 09:00:00,38.6,46.173756
2025-06-27 09:30:00,53.17,52.195522
2025-06-27 10:00:00,52.8,47.81768
2025-06-27 10:30:01,28.9,48.21277
2025-06-27 11:30:00,23.41,18.816015
2025-06-27 12:00:00,20.0,35.754326
2025-06-27 12:30:00,19.93,21.28952
2025-06-27 13:00:00,21.08,44.88541
2025-06-27 13:30:00,77.88,62.222183
2025-06-27 14:00:00,33.56,50.491688
2025-06-27 15:00:00,18.41,35.369564
2025-06-27 15:30:00,37.46,32.219593
2025-06-27 16:00:00,46.72,63.546444
2025-06-27 16:30:00,32.49,28.869526
2025-06-27 17:00:00,17.549999999999997,22.071697
2025-06-27 17:30:00,24.19,25.585657
2025-06-27 18:00:00,9.1,8.069222
2025-06-27 18:30:00,2.34,2.7835076
2025-06-27 19:30:00,-0.46,34.930347
2025-06-27 20:00:00,-0.49,10.19553
2025-06-27 20:30:00,-0.41,9.348855
2025-06-28 05:30:00,-0.35,-0.45169142
2025-06-28 06:00:00,1.8,1.2285447
2025-06-28 06:30:00,6.18,5.554698
2025-06-28 07:00:00,10.87,8.970579
2025-06-28 07:30:00,17.15,23.256512
2025-06-28 08:30:00,27.81,22.811195
2025-06-28 09:00:00,40.15,42.662354
2025-06-28 09:30:00,51.3,50.89493
2025-06-28 10:00:00,69.48,72.74915
2025-06-28 11:00:00,28.23,38.4818
2025-06-28 11:30:00,20.37,36.796955
2025-06-28 12:00:00,19.89,27.444447
2025-06-28 12:30:00,20.37,30.385786
2025-06-28 13:00:00,20.06,29.074272
2025-06-28 13:30:00,19.72,17.729124
2025-06-28 14:00:00,19.35,18.56492
2025-06-28 14:30:00,20.0,4.3940816
2025-06-28 15:00:00,5.31,9.019024
2025-06-28 15:30:00,3.1900000000000004,4.1475987
2025-06-28 16:00:00,8.29,11.611087
2025-06-28 16:30:00,15.43,13.298668
2025-06-28 17:00:00,7.32,10.600034
2025-06-28 17:30:00,4.4,4.2710886
2025-06-28 18:00:00,2.99,4.928849
2025-06-28 18:30:00,0.62,6.777772
2025-06-28 22:30:00,39.27,6.59745
2025-06-28 23:30:00,39.03,1.795891
2025-06-29 00:00:00,32.33,3.7215497
2025-06-29 00:30:00,7.1,4.8869753
2025-06-29 01:30:00,-0.45,1.3759607
2025-06-29 05:00:00,-0.41,0.2327924
2025-06-29 05:30:00,-0.42,-0.5475104
2025-06-29 06:00:00,0.5800000000000001,1.004272
2025-06-29 06:30:00,2.42,4.098387
2025-06-29 07:00:00,13.15,8.11959
2025-06-29 07:30:00,18.16,16.828182
2025-06-29 08:00:00,19.35,26.198265
2025-06-29 08:30:00,17.54,14.464559
2025-06-29 09:00:00,21.450000000000003,22.759007
2025-06-29 09:30:00,38.62,29.764988
2025-06-29 10:00:00,34.480000000000004,45.22708
2025-06-29 10:30:00,20.26,42.035213
2025-06-29 11:00:00,19.92,32.513985
2025-06-29 11:30:00,29.380000000000003,24.932892
2025-06-29 12:00:00,20.94,22.256718
2025-06-29 12:30:00,19.59,25.044544
2025-06-29 13:00:00,19.33,27.957243
2025-06-29 13:30:00,19.75,22.166311
2025-06-29 14:00:00,18.53,15.485627
2025-06-29 14:30:00,21.09,37.099552
2025-06-29 15:00:00,26.53,21.133387
2025-06-29 15:30:00,21.81,16.877651
2025-06-29 16:00:00,15.74,19.464779
2025-06-29 16:30:00,8.629999999999999,12.89713
2025-06-29 17:00:00,7.859999999999999,8.38291
2025-06-29 17:30:00,3.71,5.268714
2025-06-29 18:00:00,5.07,5.327526
2025-06-29 18:30:00,0.99,4.5559864
2025-06-29 19:00:00,-0.47,19.907974
2025-06-29 19:30:00,-0.47,15.052681
